ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud,customer_age,device_trust_score,ethnicity,gender,country_of_origin,,,,
13038,260.1600082,8.950293514,0,7,1,luxury,3,branch,1,46,0.511004124,White,Female,UK,,,,
13039,113.2053601,3.856890827,0,8,1,grocery,16,branch,1,60,0.934947627,Black,Other,UK,,,,
13040,86.64807718,3.637228802,0,5,0,luxury,13,mobile,1,38,0.729610966,Other,Male,China,,,,
13041,82.73437328,11.77381693,0,3,1,electronics,6,web,1,20,0.504684233,White,Female,Nigeria,,,,
13042,176.6310765,7.801637118,0,6,0,clothing,22,branch,1,48,0.593449152,White,Other,China,,,,
13043,271.7681945,11.98846542,0,3,0,travel,12,web,0,72,0.927683598,Asian,Other,India,,,,
13044,149.04057,1.231082576,0,9,1,luxury,21,web,1,44,0.393782522,White,Male,UK,,,,
13045,13.96515377,3.715632868,0,2,0,travel,9,mobile,1,63,0.101843715,Other,Other,Brazil,,,,
13046,107.2314621,9.240764375,0,3,0,clothing,17,web,1,44,0.325826242,Black,Male,China,,,,
13047,104.1465728,0.589121712,0,7,0,grocery,1,web,1,26,0.415200215,Other,Other,Nigeria,,,,
13048,236.527473,7.915493143,0,8,0,clothing,21,web,1,74,0.27296387,Other,Female,Nigeria,,,,
13049,245.0510597,1.010418031,0,5,0,travel,11,web,1,50,0.528972405,Black,Male,UK,,,,
13050,186.6348561,8.254393069,0,5,1,electronics,12,web,0,50,0.304857875,White,Other,India,,,,
13051,306.246931,4.733761779,0,5,0,grocery,20,mobile,0,43,0.103179585,White,Other,Brazil,,,,
13052,321.6166157,1.07362042,0,4,0,luxury,6,branch,0,45,0.188068514,Asian,Female,UK,,,,
13053,112.4787723,3.206135117,1,9,0,electronics,17,branch,1,61,0.918156083,White,Other,UK,,,,
13054,81.14732618,5.72702861,0,6,0,clothing,21,web,1,60,0.629595629,Asian,Male,China,,,,
13055,157.0623341,5.023600581,0,8,0,travel,10,mobile,1,48,0.314308713,White,Other,France,,,,
13056,186.3646992,2.786505312,1,8,0,travel,21,mobile,1,70,0.366917913,Asian,Other,China,,,,
13057,107.938782,11.48135181,0,5,0,travel,9,web,0,18,0.493383171,Black,Female,UK,,,,
13058,963.0237033,3.662178991,0,9,0,clothing,21,web,1,37,0.673130034,White,Female,Brazil,,,,
13059,411.1390943,3.524755857,0,2,1,grocery,5,branch,0,29,0.58217989,White,Other,France,,,,
13060,99.85097753,0.321362596,0,8,0,luxury,13,branch,0,34,0.932698125,Other,Female,India,,,,
13061,67.00822291,12.76295552,0,3,0,electronics,19,branch,0,32,0.625748827,Asian,Other,India,,,,
13062,93.26925338,0.974703635,0,7,0,clothing,4,web,0,51,0.91079198,Asian,Other,UK,,,,
13063,325.436157,3.757534214,0,9,0,travel,19,branch,0,67,0.005430159,Other,Male,Brazil,,,,
13064,330.6991963,8.137184672,0,5,0,luxury,5,mobile,0,33,0.890559472,White,Other,India,,,,
13065,414.3999163,1.213245754,0,8,0,travel,8,mobile,1,21,0.721458588,Asian,Male,Brazil,,,,
13066,79.06604952,3.747246993,1,4,0,clothing,4,web,1,25,0.172193454,White,Male,China,,,,
13067,235.876692,1.376692242,0,1,0,travel,4,web,0,51,0.263038019,Black,Other,China,,,,
13068,85.56693416,7.1292316,0,1,0,clothing,18,branch,0,63,0.542809999,Asian,Female,Brazil,,,,
13069,472.7687212,4.154479185,0,6,0,travel,12,mobile,1,42,0.124938155,White,Other,France,,,,
13070,81.47022428,9.688871787,0,8,0,clothing,22,branch,0,32,0.785368269,Black,Other,UK,,,,
13071,53.61258951,11.24797134,0,2,1,travel,4,mobile,1,45,0.791173866,White,Female,Brazil,,,,
13072,63.57074558,5.231050172,0,4,1,luxury,13,branch,0,26,0.300948989,White,Female,Brazil,,,,
13073,165.3989353,6.462039538,0,3,0,luxury,1,web,0,19,0.069817005,Black,Male,China,,,,
13074,269.1513771,3.983880425,0,9,0,travel,4,mobile,1,34,0.988847459,Asian,Other,Brazil,,,,
13075,257.3992836,2.426022765,0,3,0,travel,22,mobile,0,75,0.250728879,Other,Female,UK,,,,
13076,66.10345609,5.22229584,0,8,0,clothing,22,mobile,0,27,0.067558651,Other,Female,France,,,,
13077,122.9730473,11.94554423,0,7,0,clothing,11,branch,1,26,0.329964959,Black,Male,China,,,,
13078,110.431622,2.695100052,0,1,0,clothing,23,branch,0,48,0.969003262,White,Other,Brazil,,,,
13079,57.69985217,1.88737768,0,8,0,grocery,19,branch,1,19,0.792927613,Other,Female,Nigeria,,,,
13080,108.3140645,2.458686017,0,9,0,travel,6,mobile,1,41,0.48033308,Black,Male,China,,,,
13081,402.9820603,2.858167829,0,8,0,travel,2,web,1,79,0.305330422,Other,Male,France,,,,
13082,50.48532411,0.382035529,0,1,0,travel,8,branch,1,36,0.423306099,White,Male,UK,,,,
13083,195.4745654,3.450178535,0,7,0,travel,14,mobile,1,34,0.017365608,Black,Male,India,,,,
13084,409.0210568,3.409199231,1,9,0,clothing,14,branch,1,60,0.718370481,Asian,Other,Brazil,,,,
13085,395.4637003,4.439048809,0,5,0,clothing,7,mobile,0,66,0.099644272,Black,Other,Nigeria,,,,
13086,486.9323688,2.253515683,0,2,0,grocery,15,mobile,0,27,0.519037577,Black,Female,India,,,,
13087,209.2607561,4.748043252,0,8,0,clothing,1,branch,0,67,0.565845053,Other,Female,China,,,,
13088,231.3539308,10.52754421,0,9,0,travel,19,mobile,1,72,0.001689774,Other,Female,India,,,,
13089,109.9708711,15.55807202,0,7,0,travel,0,branch,0,45,0.979878626,Asian,Female,Brazil,,,,
13090,49.40756622,4.380691401,0,5,0,electronics,23,mobile,0,55,0.302139038,Other,Female,Brazil,,,,
13091,148.8476893,0.217622768,0,8,0,clothing,3,web,1,65,0.077224251,Other,Male,India,,,,
13092,352.0934394,17.40705007,0,6,0,electronics,3,web,1,45,0.854388558,Other,Other,Nigeria,,,,
13093,13.6452119,6.118532205,0,4,1,travel,22,web,0,76,0.151952604,White,Male,France,,,,
13094,114.0786102,2.047091924,0,1,1,clothing,5,web,1,67,0.024955136,Black,Other,Brazil,,,,
13095,247.1208822,0.795903133,0,6,0,travel,2,branch,0,69,0.49469068,Other,Male,Brazil,,,,
13096,167.0733668,0.77402971,0,8,0,electronics,7,mobile,0,67,0.129916986,White,Male,UK,,,,
13097,381.2254229,0.918078406,0,3,0,electronics,1,mobile,1,18,0.982423066,Black,Female,Brazil,,,,
13098,328.4417896,0.233218087,0,7,1,luxury,16,web,1,77,0.010410987,Asian,Other,UK,,,,
13099,43.3848575,11.62181196,0,7,0,luxury,11,web,1,20,0.051197344,Black,Other,India,,,,
13100,177.5906438,3.891001285,0,9,1,clothing,11,mobile,1,32,0.833283966,White,Other,Nigeria,,,,
13101,89.22687752,6.019187613,0,1,0,clothing,14,mobile,1,69,0.239751696,White,Female,UK,,,,
13102,88.24320644,8.804459345,0,5,0,clothing,17,mobile,0,27,0.911596753,Asian,Female,UK,,,,
13103,46.92216541,7.840064651,0,8,0,clothing,8,web,0,38,0.311137053,White,Female,France,,,,
13104,199.6401642,10.71108138,0,3,1,clothing,20,mobile,1,54,0.069782651,Asian,Female,India,,,,
13105,386.4356579,17.09496736,0,5,0,clothing,4,web,1,32,0.010591799,Asian,Male,UK,,,,
13106,212.5248454,2.890801272,0,1,0,clothing,21,web,0,40,0.282567277,White,Other,UK,,,,
13107,43.95428329,15.01232108,1,9,0,electronics,2,web,1,31,0.473730575,White,Female,India,,,,
13108,160.1031799,6.42392533,0,4,1,electronics,16,mobile,0,32,0.001016111,Other,Female,Brazil,,,,
13109,240.4173181,0.366447176,1,5,0,electronics,23,web,1,27,0.581107203,Other,Female,Nigeria,,,,
13110,151.2447582,5.725110599,0,3,1,travel,22,branch,0,73,0.333661559,Asian,Female,China,,,,
13111,209.8328787,5.803236285,0,2,0,grocery,11,mobile,0,26,0.390153529,White,Other,China,,,,
13112,95.5398966,11.81489116,1,7,0,travel,13,mobile,1,61,0.261410948,Other,Male,India,,,,
13113,138.0508978,2.333502513,0,5,0,clothing,7,mobile,0,56,0.529045205,Other,Male,China,,,,
13114,131.4694876,4.396317646,0,3,1,grocery,8,mobile,0,22,0.230122622,Other,Female,France,,,,
13115,433.3626433,0.061312141,1,2,0,electronics,1,web,1,42,0.134822086,Other,Male,China,,,,
13116,67.4332489,2.017898749,0,6,0,electronics,20,branch,1,73,0.890647082,Asian,Female,France,,,,
13117,16.37373779,0.321325999,0,6,0,luxury,1,web,0,59,0.390554983,Black,Female,Nigeria,,,,
13118,415.4801726,3.689394172,0,3,0,clothing,23,branch,0,74,0.07693035,White,Other,France,,,,
13119,182.0711921,8.503591503,1,9,0,clothing,15,mobile,1,43,0.230322755,White,Male,India,,,,
13120,54.91505965,1.1561476,0,1,0,luxury,19,web,0,25,0.309942948,Other,Male,Brazil,,,,
13121,309.4211506,3.747963843,0,3,0,travel,10,web,1,39,0.769646309,Asian,Female,China,,,,
13122,250.7394016,1.140834715,0,1,0,luxury,19,web,0,69,0.022255495,Black,Other,France,,,,
13123,479.5991663,0.643080138,0,7,0,clothing,9,branch,1,42,0.478249488,Black,Female,India,,,,
13124,192.78777,3.576931145,0,2,0,electronics,7,branch,1,65,0.407692485,White,Other,France,,,,
13125,705.4957852,0.412283124,0,4,1,luxury,6,mobile,1,29,0.968400402,Asian,Male,UK,,,,
13126,152.2807379,4.42583363,0,4,0,grocery,0,web,0,26,0.180075012,Asian,Other,UK,,,,
13127,251.0665746,0.159194922,0,8,0,electronics,22,mobile,0,27,0.627870746,White,Male,Brazil,,,,
13128,276.4124792,0.564247843,0,4,1,travel,9,branch,1,65,0.202196885,Black,Male,China,,,,
13129,117.7269607,3.992510542,0,3,0,electronics,18,mobile,1,27,0.548422054,Asian,Male,UK,,,,
13130,114.7165469,4.475183695,1,3,0,travel,4,web,1,26,0.555063233,Other,Female,UK,,,,
13131,280.304844,0.147076753,0,5,0,electronics,23,web,1,79,0.07534673,Asian,Female,France,,,,
13132,50.35075456,4.259270314,0,6,1,clothing,21,branch,0,43,0.456451294,White,Other,France,,,,
13133,88.71193418,9.116328866,0,7,0,travel,7,branch,1,52,0.461156108,White,Female,Nigeria,,,,
13134,149.0548239,6.406360705,1,5,0,travel,20,mobile,0,44,0.319136674,Other,Female,Brazil,,,,
13135,469.8775264,0.703125922,0,7,0,luxury,8,web,1,77,0.277158554,Black,Other,UK,,,,
13136,280.4360882,4.488260668,0,4,0,electronics,12,mobile,1,48,0.224297974,Black,Male,Nigeria,,,,
13137,176.7537767,5.577558922,0,5,0,travel,13,branch,1,36,0.005941072,Other,Other,France,,,,
13138,108.9438192,0.189709905,0,6,0,travel,5,branch,1,60,0.001816284,Asian,Female,China,,,,
13139,593.7609435,9.667110654,0,9,0,electronics,10,mobile,1,55,0.589787211,White,Male,Nigeria,,,,
13140,159.3020281,11.83654601,0,6,0,electronics,8,web,0,23,0.291463911,Other,Other,UK,,,,
13141,88.63704477,9.500698477,1,1,0,grocery,12,branch,1,32,0.167888656,White,Male,Nigeria,,,,
13142,667.3474493,8.704328111,1,7,1,luxury,3,mobile,1,46,0.684735206,White,Female,India,,,,
13143,52.69495138,6.831776333,0,3,0,travel,1,web,0,64,0.528904569,Other,Female,Brazil,,,,
13144,394.3922303,5.017856607,0,6,0,electronics,23,mobile,0,62,0.914958277,Black,Other,UK,,,,
13145,168.5467962,5.675764261,0,2,0,travel,20,branch,0,71,0.831016937,Black,Male,India,,,,
13146,279.9711431,8.209683966,0,7,0,grocery,1,web,1,22,0.726729191,Other,Female,China,,,,
13147,246.2898892,5.430926004,0,1,0,grocery,21,branch,1,31,0.126581957,Other,Male,Nigeria,,,,
13148,277.1952925,1.985453533,0,2,1,travel,12,branch,0,70,0.666088739,Asian,Other,China,,,,
13149,706.2569239,2.357712881,0,9,0,luxury,18,branch,1,19,0.693926443,Other,Other,UK,,,,
13150,637.8469675,11.36792196,0,9,0,clothing,0,branch,1,79,0.76333259,White,Other,Nigeria,,,,
13151,92.80230604,0.086351818,0,7,0,travel,5,branch,1,40,0.263132724,Black,Female,Brazil,,,,
13152,239.7595482,6.000245581,1,2,0,grocery,7,mobile,1,61,0.640297504,White,Female,China,,,,
13153,29.75137957,15.48080844,0,5,0,luxury,16,branch,1,69,0.618278458,Black,Female,China,,,,
13154,298.0535504,6.124759506,0,4,0,electronics,2,branch,0,63,0.38531005,White,Female,Brazil,,,,
13155,346.7081675,25.50716863,0,2,1,luxury,5,branch,1,36,0.66350698,Other,Other,France,,,,
13156,16.68941103,5.816472589,0,2,0,luxury,18,web,1,41,0.086695561,Other,Female,India,,,,
13157,163.8381318,0.17483661,0,8,0,travel,6,branch,1,37,0.643505021,Asian,Female,Brazil,,,,
13158,279.6179245,8.772604027,0,5,0,luxury,14,web,1,64,0.606015584,Black,Female,India,,,,
13159,216.2367424,1.674776323,0,8,0,electronics,5,mobile,1,44,0.210624407,Other,Other,Nigeria,,,,
13160,53.77662252,2.953469465,0,2,0,travel,21,branch,0,69,0.81821362,Black,Other,India,,,,
13161,59.75830232,1.870500243,0,2,0,grocery,22,mobile,0,41,0.874414,Other,Female,China,,,,
13162,149.4167103,1.563660137,0,3,0,electronics,17,mobile,1,34,0.210483947,Asian,Male,UK,,,,
13163,117.713613,2.822940554,0,8,0,travel,9,branch,0,42,0.075961084,Other,Male,France,,,,
13164,127.0250359,2.380120165,0,8,1,travel,3,mobile,1,63,0.603575464,Other,Female,India,,,,
13165,46.56515957,5.016582115,0,3,0,clothing,4,branch,0,72,0.479917527,Asian,Female,India,,,,
13166,170.7528009,8.387277753,1,1,0,electronics,17,mobile,0,48,0.427594229,White,Female,Brazil,,,,
13167,472.2664171,1.76262251,0,7,0,luxury,9,web,1,45,0.76100833,Black,Other,UK,,,,
13168,56.096218,1.20221891,0,4,0,electronics,9,web,1,67,0.96966264,White,Male,Brazil,,,,
13169,139.8855409,5.496491683,0,3,0,electronics,9,web,1,76,0.477663719,White,Other,India,,,,
13170,258.3898712,5.548164958,0,5,0,clothing,6,branch,1,45,0.006155079,White,Male,Nigeria,,,,
13171,35.71352445,11.56980979,0,6,0,luxury,19,mobile,1,39,0.596267135,Black,Other,Brazil,,,,
13172,172.053878,0.080370934,0,1,0,clothing,13,web,0,73,0.653965872,Asian,Other,Brazil,,,,
13173,339.6206446,9.587996718,1,9,0,clothing,7,branch,1,76,0.828018306,Other,Female,UK,,,,
13174,68.48809247,3.68029609,0,6,0,clothing,8,web,0,22,0.199406981,Other,Female,China,,,,
13175,184.837507,4.855082304,0,3,0,electronics,23,web,0,71,0.524327634,White,Female,Brazil,,,,
13176,323.1160823,0.479094469,0,1,0,clothing,4,branch,1,61,0.4471315,Black,Other,Brazil,,,,
13177,682.9586335,2.833585375,0,9,0,grocery,20,web,1,59,0.664440461,White,Female,France,,,,
13178,177.8177995,1.289337597,0,2,1,luxury,7,branch,0,25,0.063943064,Asian,Other,India,,,,
13179,90.47428436,1.466656866,0,6,1,luxury,19,web,0,78,0.884012932,Other,Other,UK,,,,
13180,91.1470012,3.506855671,0,6,1,clothing,4,branch,1,55,0.511157404,Other,Female,Brazil,,,,
13181,43.81322927,8.36870765,0,3,0,electronics,19,web,0,45,0.877045445,Other,Female,China,,,,
13182,497.6611639,6.808612294,0,6,0,travel,17,mobile,1,74,0.340237132,Other,Other,China,,,,
13183,309.8257885,4.470200115,0,2,0,travel,3,mobile,0,64,0.653522215,Asian,Male,India,,,,
13184,59.74390681,3.876323952,0,8,0,electronics,10,branch,1,29,0.956725149,Black,Male,UK,,,,
13185,85.97382733,2.787019059,0,1,1,clothing,20,branch,0,74,0.943379191,Black,Other,China,,,,
13186,175.6101249,18.00616988,0,6,1,clothing,21,mobile,1,42,0.944102755,Asian,Female,Brazil,,,,
13187,337.8826992,4.107091356,0,1,0,grocery,19,branch,0,55,0.042946841,Other,Female,Nigeria,,,,
13188,240.1857711,1.464923187,0,9,0,travel,10,web,1,61,0.403016001,Black,Female,China,,,,
13189,223.8604512,1.307413414,0,9,0,travel,13,web,0,32,0.060781257,Asian,Other,France,,,,
13190,194.0789327,4.725419408,0,6,0,luxury,12,web,1,61,0.309477013,White,Female,UK,,,,
13191,62.92999841,3.699386377,0,6,0,clothing,3,web,0,58,0.174578095,Asian,Male,Nigeria,,,,
13192,177.3550532,0.03863792,0,9,0,electronics,15,web,0,68,0.620137424,Other,Male,UK,,,,
13193,161.5691938,8.861707291,0,5,0,clothing,5,web,0,70,0.780746151,Other,Female,UK,,,,
13194,43.16581224,6.089046345,0,9,0,clothing,22,web,0,51,0.513346965,Other,Other,France,,,,
13195,489.4778471,5.421022254,0,5,0,grocery,12,branch,0,77,0.795473073,White,Male,Nigeria,,,,
13196,101.5629255,0.356302154,0,4,0,electronics,22,mobile,1,62,0.012813297,Black,Female,Brazil,,,,
13197,44.41780157,2.247522695,0,2,1,grocery,19,web,0,30,0.820476365,Other,Female,India,,,,
13198,116.4622614,13.69633152,0,2,0,grocery,4,web,0,25,0.178360225,White,Male,Nigeria,,,,
13199,135.5712306,9.923903003,1,1,0,grocery,18,branch,1,76,0.460935901,Asian,Other,China,,,,
13200,157.8376851,1.681161892,0,3,0,grocery,20,branch,1,30,0.442585616,Black,Other,UK,,,,
13201,133.7671219,0.85429087,0,1,0,clothing,9,mobile,0,53,0.873155529,Black,Male,China,,,,
13202,164.8311518,2.980900572,1,6,1,luxury,4,mobile,1,23,0.965979147,Asian,Other,Nigeria,,,,
13203,186.7352697,2.198966002,0,7,0,clothing,13,branch,0,55,0.255120967,Black,Female,India,,,,
13204,179.6177917,5.732080131,0,9,0,grocery,3,web,0,49,0.067413173,Asian,Other,China,,,,
13205,222.6678818,16.97132882,0,7,0,grocery,5,web,1,38,0.650521782,White,Male,Nigeria,,,,
13206,232.3500255,2.254939498,0,4,1,luxury,4,web,1,61,0.502840587,Other,Male,India,,,,
13207,236.5513738,0.321221743,0,4,0,travel,23,web,0,61,0.565705142,White,Male,France,,,,
13208,279.595605,11.39502688,0,8,0,electronics,1,web,0,66,0.046270213,Other,Female,UK,,,,
13209,92.31076868,0.193442871,0,4,0,grocery,5,branch,0,76,0.775309822,Black,Female,Brazil,,,,
13210,95.24162702,15.26319565,0,1,0,grocery,1,mobile,0,24,0.232353415,Asian,Female,Nigeria,,,,
13211,338.940941,5.461850479,0,9,0,clothing,11,mobile,1,43,0.334936781,Asian,Male,France,,,,
13212,119.4038437,14.20984049,0,3,0,grocery,21,branch,0,32,0.228353713,White,Other,China,,,,
13213,151.1308325,1.11359125,0,1,0,grocery,3,web,0,73,0.945944561,White,Female,Nigeria,,,,
13214,140.8394255,0.207756069,0,9,0,electronics,12,branch,1,66,0.168721817,Black,Male,France,,,,
13215,666.9370151,3.349204259,0,5,0,clothing,16,mobile,1,59,0.732319004,Asian,Male,India,,,,
13216,79.07878123,2.994855623,0,9,0,travel,5,mobile,1,40,0.245747294,Other,Female,France,,,,
13217,77.7463386,2.013536621,0,3,0,grocery,2,mobile,0,69,0.424919619,Black,Other,China,,,,
13218,165.2676581,15.80969874,0,6,0,grocery,12,mobile,1,55,0.996061877,Black,Female,China,,,,
13219,144.0059526,8.646282559,1,7,0,travel,22,branch,1,58,0.100576744,Black,Other,India,,,,
13220,59.19656088,5.417367622,0,5,0,luxury,2,web,1,32,0.881359231,Asian,Male,France,,,,
13221,155.0747346,0.888809589,0,8,0,travel,19,web,1,65,0.946049896,White,Male,Nigeria,,,,
13222,168.7440938,6.627377651,0,6,1,travel,8,branch,0,70,0.698227295,Asian,Male,Brazil,,,,
13223,109.7425086,6.491645532,1,6,0,clothing,22,web,1,57,0.00996219,Other,Other,UK,,,,
13224,147.9688319,2.76751904,0,7,0,travel,3,web,1,33,0.820798584,Asian,Female,China,,,,
13225,86.03555549,12.93708347,0,8,0,clothing,1,web,0,49,0.882271928,Other,Female,Brazil,,,,
13226,59.3336836,0.913475426,0,2,0,travel,4,web,1,54,0.980934157,Other,Other,France,,,,
13227,118.6645838,1.555351024,0,7,0,grocery,7,mobile,0,35,0.839315748,Other,Female,India,,,,
13228,68.37509383,0.326557242,0,9,0,grocery,1,web,0,37,0.445586967,Asian,Other,China,,,,
13229,48.77737565,7.934737595,0,1,0,luxury,4,branch,0,63,0.688649677,Other,Female,China,,,,
13230,23.64521712,4.861123706,1,1,1,travel,5,mobile,1,19,0.485128512,Other,Female,Nigeria,,,,
13231,196.5191842,1.891246498,0,7,0,electronics,6,mobile,0,72,0.35301835,Black,Other,UK,,,,
13232,115.4319368,0.894519001,0,5,0,travel,12,branch,1,40,0.626426493,Black,Female,UK,,,,
13233,340.3000408,0.204879667,0,1,1,electronics,8,web,1,47,0.76983244,Asian,Male,Nigeria,,,,
13234,123.429929,0.912081218,0,1,1,travel,6,mobile,1,20,0.635900787,Black,Male,France,,,,
13235,195.8211106,3.019134946,0,2,0,clothing,3,branch,0,63,0.826578368,Black,Other,UK,,,,
13236,97.35780128,1.419625487,0,9,0,grocery,4,branch,1,78,0.176374975,White,Female,Nigeria,,,,
13237,161.3924379,1.49865301,0,3,0,electronics,2,web,0,56,0.373694552,Asian,Other,France,,,,
13238,23.87228622,10.42031569,0,9,0,electronics,16,web,1,64,0.312585813,Asian,Other,Nigeria,,,,
13239,117.2264673,3.619451456,0,6,0,travel,18,branch,0,66,0.19412714,Black,Female,UK,,,,
13240,79.53439997,6.532833404,0,6,1,grocery,12,web,1,18,0.443174327,Asian,Male,Brazil,,,,
13241,317.0082715,0.18182092,0,7,0,luxury,0,branch,1,58,0.947872873,Asian,Male,UK,,,,
13242,186.7155131,2.271937831,0,8,0,electronics,4,web,1,39,0.538008292,Asian,Female,UK,,,,
13243,287.2855225,3.261651665,0,3,0,grocery,22,web,0,46,0.286404877,Asian,Male,Brazil,,,,
13244,365.7184856,1.031535756,0,8,0,grocery,8,branch,0,31,0.354060618,Black,Other,France,,,,
13245,109.5085038,0.64025528,0,6,1,electronics,3,branch,1,65,0.613075712,White,Other,China,,,,
13246,180.8886209,10.2128016,0,6,0,clothing,9,web,0,45,0.352746742,Black,Other,China,,,,
13247,62.60521306,14.01991211,0,3,0,clothing,13,branch,0,38,0.538346723,White,Male,Nigeria,,,,
13248,217.6569901,0.41042691,0,6,0,travel,9,mobile,0,62,0.274159893,Asian,Female,France,,,,
13249,240.6147381,2.146371907,1,8,0,travel,0,web,1,49,0.345931271,Other,Female,France,,,,
13250,207.1227373,15.8845478,0,7,0,grocery,22,mobile,1,23,0.705727859,Asian,Other,Nigeria,,,,
13251,109.4068207,0.434120971,1,7,1,electronics,18,mobile,1,71,0.584618352,Asian,Other,France,,,,
13252,519.5711784,5.159088378,0,3,0,clothing,16,mobile,0,18,0.093486863,Other,Other,China,,,,
13253,168.4091387,17.91744147,0,3,1,grocery,19,branch,1,38,0.973182519,Asian,Male,India,,,,
13254,62.95432292,19.13465807,1,5,0,clothing,14,web,1,74,0.049336923,Asian,Female,China,,,,
13255,256.7826849,3.185945559,0,5,1,electronics,21,web,1,21,0.082939572,Other,Female,UK,,,,
13256,323.4447883,0.888157508,0,9,0,clothing,5,mobile,1,20,0.701386049,Asian,Male,India,,,,
13257,64.12840733,1.128761725,0,9,0,luxury,6,branch,1,66,0.708018139,Asian,Female,Nigeria,,,,
13258,135.6472201,11.01828891,0,5,0,travel,0,web,1,47,0.018935533,White,Other,China,,,,
13259,43.50419132,12.13411357,0,5,0,clothing,4,web,1,48,0.642753899,Black,Female,Brazil,,,,
13260,375.1143869,4.680932277,0,6,0,electronics,19,web,1,51,0.033260015,Asian,Female,Brazil,,,,
13261,153.8429254,7.265941459,0,8,0,electronics,19,mobile,1,36,0.960769994,Asian,Male,Nigeria,,,,
